employee_id,department,goal_id,goal_type,goal_description,target_value,current_value,achievement_rate,deadline,status
EMP0099,Sales,GOAL_EMP0099_1,Leadership Development,Improve leadership development by achieving 84% target,84,69,82.14285714285714,2025-12-29,In Progress
EMP0099,Sales,GOAL_EMP0099_2,Process Optimization,Improve process optimization by achieving 92% target,92,73,79.34782608695652,2026-02-12,In Progress
EMP0099,Sales,GOAL_EMP0099_3,Project Completion,Improve project completion by achieving 80% target,80,59,73.75,2025-12-16,In Progress
EMP0100,Finance,GOAL_EMP0100_1,Skill Development,Improve skill development by achieving 91% target,91,72,79.12087912087912,2026-02-05,In Progress
EMP0100,Finance,GOAL_EMP0100_2,Leadership Development,Improve leadership development by achieving 73% target,73,55,75.34246575342466,2026-01-31,In Progress
EMP0100,Finance,GOAL_EMP0100_3,Performance Improvement,Improve performance improvement by achieving 84% target,84,82,97.61904761904762,2025-11-16,In Progress
EMP0101,Product Management,GOAL_EMP0101_1,Performance Improvement,Improve performance improvement by achieving 91% target,91,89,97.8021978021978,2026-02-03,In Progress
EMP0101,Product Management,GOAL_EMP0101_2,Leadership Development,Improve leadership development by achieving 76% target,76,83,100.0,2026-01-30,Completed
EMP0101,Product Management,GOAL_EMP0101_3,Skill Development,Improve skill development by achieving 92% target,92,62,67.3913043478261,2025-10-24,In Progress
EMP0101,Product Management,GOAL_EMP0101_4,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,69,72.63157894736842,2026-01-06,In Progress
EMP0101,Product Management,GOAL_EMP0101_5,Process Optimization,Improve process optimization by achieving 89% target,89,55,61.79775280898876,2025-12-22,In Progress
EMP0102,Marketing,GOAL_EMP0102_1,Skill Development,Improve skill development by achieving 75% target,75,82,100.0,2025-09-22,Completed
EMP0102,Marketing,GOAL_EMP0102_2,Leadership Development,Improve leadership development by achieving 81% target,81,91,100.0,2026-02-01,Completed
EMP0102,Marketing,GOAL_EMP0102_3,Process Optimization,Improve process optimization by achieving 74% target,74,78,100.0,2025-11-11,Completed
EMP0102,Marketing,GOAL_EMP0102_4,Process Optimization,Improve process optimization by achieving 84% target,84,86,100.0,2025-11-25,Completed
EMP0102,Marketing,GOAL_EMP0102_5,Performance Improvement,Improve performance improvement by achieving 94% target,94,97,100.0,2025-12-29,Completed
EMP0103,Marketing,GOAL_EMP0103_1,Performance Improvement,Improve performance improvement by achieving 78% target,78,71,91.02564102564102,2025-11-29,In Progress
EMP0103,Marketing,GOAL_EMP0103_2,Project Completion,Improve project completion by achieving 94% target,94,69,73.40425531914893,2025-12-17,In Progress
EMP0103,Marketing,GOAL_EMP0103_3,Client Satisfaction,Improve client satisfaction by achieving 80% target,80,55,68.75,2025-09-26,In Progress
EMP0103,Marketing,GOAL_EMP0103_4,Process Optimization,Improve process optimization by achieving 73% target,73,83,100.0,2025-09-23,Completed
EMP0103,Marketing,GOAL_EMP0103_5,Client Satisfaction,Improve client satisfaction by achieving 83% target,83,68,81.92771084337349,2025-11-07,In Progress
EMP0104,Product Management,GOAL_EMP0104_1,Leadership Development,Improve leadership development by achieving 72% target,72,77,100.0,2025-12-31,Completed
EMP0104,Product Management,GOAL_EMP0104_2,Process Optimization,Improve process optimization by achieving 87% target,87,92,100.0,2026-01-24,Completed
EMP0104,Product Management,GOAL_EMP0104_3,Client Satisfaction,Improve client satisfaction by achieving 72% target,72,54,75.0,2026-01-24,In Progress
EMP0105,Operations,GOAL_EMP0105_1,Leadership Development,Improve leadership development by achieving 81% target,81,59,72.8395061728395,2025-11-13,In Progress
EMP0105,Operations,GOAL_EMP0105_2,Project Completion,Improve project completion by achieving 90% target,90,53,58.88888888888889,2025-11-05,In Progress
EMP0105,Operations,GOAL_EMP0105_3,Skill Development,Improve skill development by achieving 75% target,75,68,90.66666666666666,2026-01-18,In Progress
EMP0105,Operations,GOAL_EMP0105_4,Project Completion,Improve project completion by achieving 73% target,73,76,100.0,2025-12-17,Completed
EMP0105,Operations,GOAL_EMP0105_5,Project Completion,Improve project completion by achieving 93% target,93,98,100.0,2025-11-28,Completed
EMP0106,Product Management,GOAL_EMP0106_1,Performance Improvement,Improve performance improvement by achieving 77% target,77,64,83.11688311688312,2025-12-25,In Progress
EMP0106,Product Management,GOAL_EMP0106_2,Performance Improvement,Improve performance improvement by achieving 73% target,73,50,68.4931506849315,2025-10-23,In Progress
EMP0106,Product Management,GOAL_EMP0106_3,Process Optimization,Improve process optimization by achieving 76% target,76,64,84.21052631578947,2026-01-08,In Progress
EMP0106,Product Management,GOAL_EMP0106_4,Leadership Development,Improve leadership development by achieving 85% target,85,81,95.29411764705881,2025-12-02,In Progress
EMP0106,Product Management,GOAL_EMP0106_5,Project Completion,Improve project completion by achieving 95% target,95,98,100.0,2025-10-28,Completed
EMP0107,Sales,GOAL_EMP0107_1,Leadership Development,Improve leadership development by achieving 75% target,75,59,78.66666666666666,2026-01-17,In Progress
EMP0107,Sales,GOAL_EMP0107_2,Process Optimization,Improve process optimization by achieving 90% target,90,51,56.666666666666664,2025-12-31,In Progress
EMP0107,Sales,GOAL_EMP0107_3,Project Completion,Improve project completion by achieving 78% target,78,73,93.58974358974359,2026-01-27,In Progress
EMP0107,Sales,GOAL_EMP0107_4,Skill Development,Improve skill development by achieving 71% target,71,58,81.69014084507043,2026-01-15,In Progress
EMP0108,Marketing,GOAL_EMP0108_1,Process Optimization,Improve process optimization by achieving 83% target,83,63,75.90361445783132,2026-02-07,In Progress
EMP0108,Marketing,GOAL_EMP0108_2,Skill Development,Improve skill development by achieving 87% target,87,68,78.16091954022988,2025-12-17,In Progress
EMP0108,Marketing,GOAL_EMP0108_3,Leadership Development,Improve leadership development by achieving 86% target,86,83,96.51162790697676,2025-11-01,In Progress
EMP0108,Marketing,GOAL_EMP0108_4,Client Satisfaction,Improve client satisfaction by achieving 78% target,78,77,98.71794871794873,2025-10-24,In Progress
EMP0109,Finance,GOAL_EMP0109_1,Performance Improvement,Improve performance improvement by achieving 77% target,77,74,96.1038961038961,2026-02-17,In Progress
EMP0109,Finance,GOAL_EMP0109_2,Leadership Development,Improve leadership development by achieving 86% target,86,50,58.139534883720934,2025-11-24,In Progress
EMP0109,Finance,GOAL_EMP0109_3,Performance Improvement,Improve performance improvement by achieving 92% target,92,71,77.17391304347827,2025-10-14,In Progress
EMP0109,Finance,GOAL_EMP0109_4,Project Completion,Improve project completion by achieving 81% target,81,73,90.12345679012346,2025-10-19,In Progress
EMP0109,Finance,GOAL_EMP0109_5,Performance Improvement,Improve performance improvement by achieving 91% target,91,67,73.62637362637363,2025-12-11,In Progress
EMP0110,Operations,GOAL_EMP0110_1,Project Completion,Improve project completion by achieving 73% target,73,76,100.0,2025-10-14,Completed
EMP0110,Operations,GOAL_EMP0110_2,Client Satisfaction,Improve client satisfaction by achieving 81% target,81,86,100.0,2026-02-06,Completed
EMP0110,Operations,GOAL_EMP0110_3,Client Satisfaction,Improve client satisfaction by achieving 94% target,94,59,62.76595744680851,2026-01-01,In Progress
EMP0110,Operations,GOAL_EMP0110_4,Performance Improvement,Improve performance improvement by achieving 72% target,72,56,77.77777777777779,2025-11-15,In Progress
EMP0111,Product Management,GOAL_EMP0111_1,Client Satisfaction,Improve client satisfaction by achieving 85% target,85,92,100.0,2025-12-20,Completed
EMP0111,Product Management,GOAL_EMP0111_2,Process Optimization,Improve process optimization by achieving 85% target,85,87,100.0,2026-01-31,Completed
EMP0111,Product Management,GOAL_EMP0111_3,Skill Development,Improve skill development by achieving 74% target,74,76,100.0,2025-11-04,Completed
EMP0111,Product Management,GOAL_EMP0111_4,Skill Development,Improve skill development by achieving 72% target,72,73,100.0,2025-12-24,Completed
EMP0112,Finance,GOAL_EMP0112_1,Process Optimization,Improve process optimization by achieving 73% target,73,64,87.67123287671232,2025-10-26,In Progress
EMP0112,Finance,GOAL_EMP0112_2,Process Optimization,Improve process optimization by achieving 91% target,91,70,76.92307692307693,2026-02-14,In Progress
EMP0112,Finance,GOAL_EMP0112_3,Skill Development,Improve skill development by achieving 80% target,80,70,87.5,2026-01-08,In Progress
EMP0113,Customer Support,GOAL_EMP0113_1,Skill Development,Improve skill development by achieving 77% target,77,51,66.23376623376623,2025-10-04,In Progress
EMP0113,Customer Support,GOAL_EMP0113_2,Client Satisfaction,Improve client satisfaction by achieving 83% target,83,65,78.3132530120482,2026-02-12,In Progress
EMP0113,Customer Support,GOAL_EMP0113_3,Skill Development,Improve skill development by achieving 75% target,75,50,66.66666666666666,2025-11-19,In Progress
EMP0113,Customer Support,GOAL_EMP0113_4,Project Completion,Improve project completion by achieving 86% target,86,50,58.139534883720934,2025-11-20,In Progress
EMP0113,Customer Support,GOAL_EMP0113_5,Performance Improvement,Improve performance improvement by achieving 78% target,78,72,92.3076923076923,2025-12-26,In Progress
EMP0114,Product Management,GOAL_EMP0114_1,Process Optimization,Improve process optimization by achieving 76% target,76,75,98.68421052631578,2025-10-04,In Progress
EMP0114,Product Management,GOAL_EMP0114_2,Process Optimization,Improve process optimization by achieving 84% target,84,64,76.19047619047619,2025-11-15,In Progress
EMP0114,Product Management,GOAL_EMP0114_3,Performance Improvement,Improve performance improvement by achieving 71% target,71,78,100.0,2026-02-17,Completed
EMP0114,Product Management,GOAL_EMP0114_4,Process Optimization,Improve process optimization by achieving 94% target,94,85,90.42553191489363,2025-11-17,In Progress
EMP0115,Operations,GOAL_EMP0115_1,Process Optimization,Improve process optimization by achieving 80% target,80,82,100.0,2025-09-27,Completed
EMP0115,Operations,GOAL_EMP0115_2,Skill Development,Improve skill development by achieving 90% target,90,98,100.0,2025-12-12,Completed
EMP0115,Operations,GOAL_EMP0115_3,Skill Development,Improve skill development by achieving 88% target,88,60,68.18181818181817,2026-01-28,In Progress
EMP0115,Operations,GOAL_EMP0115_4,Performance Improvement,Improve performance improvement by achieving 79% target,79,79,100.0,2025-12-27,Completed
EMP0115,Operations,GOAL_EMP0115_5,Project Completion,Improve project completion by achieving 89% target,89,53,59.55056179775281,2026-01-30,In Progress
EMP0116,HR,GOAL_EMP0116_1,Leadership Development,Improve leadership development by achieving 78% target,78,52,66.66666666666666,2025-11-03,In Progress
EMP0116,HR,GOAL_EMP0116_2,Performance Improvement,Improve performance improvement by achieving 84% target,84,84,100.0,2026-01-02,Completed
EMP0116,HR,GOAL_EMP0116_3,Skill Development,Improve skill development by achieving 86% target,86,77,89.53488372093024,2025-10-20,In Progress
EMP0116,HR,GOAL_EMP0116_4,Process Optimization,Improve process optimization by achieving 94% target,94,66,70.2127659574468,2025-12-11,In Progress
EMP0116,HR,GOAL_EMP0116_5,Process Optimization,Improve process optimization by achieving 85% target,85,57,67.05882352941175,2026-01-03,In Progress
EMP0117,Sales,GOAL_EMP0117_1,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,53,55.78947368421052,2025-12-04,In Progress
EMP0117,Sales,GOAL_EMP0117_2,Performance Improvement,Improve performance improvement by achieving 91% target,91,53,58.24175824175825,2025-11-16,In Progress
EMP0117,Sales,GOAL_EMP0117_3,Client Satisfaction,Improve client satisfaction by achieving 89% target,89,91,100.0,2025-10-26,Completed
EMP0117,Sales,GOAL_EMP0117_4,Process Optimization,Improve process optimization by achieving 93% target,93,72,77.41935483870968,2026-01-12,In Progress
EMP0117,Sales,GOAL_EMP0117_5,Leadership Development,Improve leadership development by achieving 90% target,90,80,88.88888888888889,2026-01-15,In Progress
EMP0118,Product Management,GOAL_EMP0118_1,Project Completion,Improve project completion by achieving 79% target,79,58,73.41772151898735,2026-02-13,In Progress
EMP0118,Product Management,GOAL_EMP0118_2,Process Optimization,Improve process optimization by achieving 72% target,72,80,100.0,2026-02-06,Completed
EMP0118,Product Management,GOAL_EMP0118_3,Process Optimization,Improve process optimization by achieving 82% target,82,71,86.58536585365853,2025-10-09,In Progress
EMP0118,Product Management,GOAL_EMP0118_4,Leadership Development,Improve leadership development by achieving 74% target,74,57,77.02702702702703,2026-01-23,In Progress
EMP0119,Marketing,GOAL_EMP0119_1,Skill Development,Improve skill development by achieving 70% target,70,62,88.57142857142857,2025-10-01,In Progress
EMP0119,Marketing,GOAL_EMP0119_2,Skill Development,Improve skill development by achieving 76% target,76,78,100.0,2025-10-14,Completed
EMP0119,Marketing,GOAL_EMP0119_3,Client Satisfaction,Improve client satisfaction by achieving 91% target,91,89,97.8021978021978,2025-11-16,In Progress
EMP0120,Customer Support,GOAL_EMP0120_1,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,85,89.47368421052632,2025-11-23,In Progress
EMP0120,Customer Support,GOAL_EMP0120_2,Performance Improvement,Improve performance improvement by achieving 74% target,74,56,75.67567567567568,2025-11-17,In Progress
EMP0120,Customer Support,GOAL_EMP0120_3,Leadership Development,Improve leadership development by achieving 84% target,84,65,77.38095238095238,2026-01-17,In Progress
EMP0120,Customer Support,GOAL_EMP0120_4,Skill Development,Improve skill development by achieving 80% target,80,76,95.0,2025-12-23,In Progress
EMP0121,Finance,GOAL_EMP0121_1,Project Completion,Improve project completion by achieving 86% target,86,88,100.0,2025-12-10,Completed
EMP0121,Finance,GOAL_EMP0121_2,Skill Development,Improve skill development by achieving 70% target,70,51,72.85714285714285,2026-02-14,In Progress
EMP0121,Finance,GOAL_EMP0121_3,Leadership Development,Improve leadership development by achieving 74% target,74,60,81.08108108108108,2025-10-22,In Progress
EMP0121,Finance,GOAL_EMP0121_4,Project Completion,Improve project completion by achieving 91% target,91,63,69.23076923076923,2025-12-15,In Progress
EMP0122,Marketing,GOAL_EMP0122_1,Skill Development,Improve skill development by achieving 81% target,81,53,65.4320987654321,2025-10-02,In Progress
EMP0122,Marketing,GOAL_EMP0122_2,Client Satisfaction,Improve client satisfaction by achieving 82% target,82,55,67.07317073170732,2026-02-11,In Progress
EMP0122,Marketing,GOAL_EMP0122_3,Skill Development,Improve skill development by achieving 89% target,89,80,89.8876404494382,2025-09-30,In Progress
EMP0122,Marketing,GOAL_EMP0122_4,Project Completion,Improve project completion by achieving 77% target,77,66,85.71428571428571,2025-10-13,In Progress
EMP0123,Customer Support,GOAL_EMP0123_1,Project Completion,Improve project completion by achieving 83% target,83,84,100.0,2026-02-12,Completed
EMP0123,Customer Support,GOAL_EMP0123_2,Process Optimization,Improve process optimization by achieving 83% target,83,91,100.0,2025-12-22,Completed
EMP0123,Customer Support,GOAL_EMP0123_3,Leadership Development,Improve leadership development by achieving 95% target,95,95,100.0,2025-10-13,Completed
EMP0123,Customer Support,GOAL_EMP0123_4,Skill Development,Improve skill development by achieving 78% target,78,59,75.64102564102564,2025-12-20,In Progress
EMP0123,Customer Support,GOAL_EMP0123_5,Process Optimization,Improve process optimization by achieving 70% target,70,52,74.28571428571429,2025-11-01,In Progress
EMP0124,Operations,GOAL_EMP0124_1,Client Satisfaction,Improve client satisfaction by achieving 90% target,90,60,66.66666666666666,2025-12-17,In Progress
EMP0124,Operations,GOAL_EMP0124_2,Performance Improvement,Improve performance improvement by achieving 94% target,94,103,100.0,2026-02-16,Completed
EMP0124,Operations,GOAL_EMP0124_3,Project Completion,Improve project completion by achieving 80% target,80,68,85.0,2025-10-31,In Progress
EMP0125,Customer Support,GOAL_EMP0125_1,Skill Development,Improve skill development by achieving 92% target,92,95,100.0,2025-12-07,Completed
EMP0125,Customer Support,GOAL_EMP0125_2,Client Satisfaction,Improve client satisfaction by achieving 81% target,81,55,67.90123456790124,2025-11-12,In Progress
EMP0125,Customer Support,GOAL_EMP0125_3,Performance Improvement,Improve performance improvement by achieving 89% target,89,60,67.41573033707866,2026-01-18,In Progress
EMP0126,Product Management,GOAL_EMP0126_1,Skill Development,Improve skill development by achieving 91% target,91,67,73.62637362637363,2026-02-06,In Progress
EMP0126,Product Management,GOAL_EMP0126_2,Skill Development,Improve skill development by achieving 74% target,74,64,86.48648648648648,2025-12-03,In Progress
EMP0126,Product Management,GOAL_EMP0126_3,Client Satisfaction,Improve client satisfaction by achieving 92% target,92,74,80.43478260869566,2026-01-23,In Progress
EMP0127,Engineering,GOAL_EMP0127_1,Process Optimization,Improve process optimization by achieving 70% target,70,51,72.85714285714285,2026-02-18,In Progress
EMP0127,Engineering,GOAL_EMP0127_2,Project Completion,Improve project completion by achieving 77% target,77,58,75.32467532467533,2026-01-03,In Progress
EMP0127,Engineering,GOAL_EMP0127_3,Performance Improvement,Improve performance improvement by achieving 70% target,70,72,100.0,2025-12-09,Completed
EMP0127,Engineering,GOAL_EMP0127_4,Skill Development,Improve skill development by achieving 79% target,79,59,74.68354430379746,2026-01-06,In Progress
EMP0128,Engineering,GOAL_EMP0128_1,Leadership Development,Improve leadership development by achieving 84% target,84,91,100.0,2025-12-08,Completed
EMP0128,Engineering,GOAL_EMP0128_2,Leadership Development,Improve leadership development by achieving 72% target,72,59,81.94444444444444,2025-11-26,In Progress
EMP0128,Engineering,GOAL_EMP0128_3,Performance Improvement,Improve performance improvement by achieving 95% target,95,89,93.6842105263158,2025-12-29,In Progress
EMP0128,Engineering,GOAL_EMP0128_4,Process Optimization,Improve process optimization by achieving 75% target,75,76,100.0,2025-11-03,Completed
EMP0129,Engineering,GOAL_EMP0129_1,Performance Improvement,Improve performance improvement by achieving 75% target,75,76,100.0,2025-09-23,Completed
EMP0129,Engineering,GOAL_EMP0129_2,Skill Development,Improve skill development by achieving 82% target,82,86,100.0,2025-12-04,Completed
EMP0129,Engineering,GOAL_EMP0129_3,Process Optimization,Improve process optimization by achieving 75% target,75,83,100.0,2025-10-28,Completed
EMP0129,Engineering,GOAL_EMP0129_4,Leadership Development,Improve leadership development by achieving 71% target,71,80,100.0,2026-02-10,Completed
EMP0129,Engineering,GOAL_EMP0129_5,Skill Development,Improve skill development by achieving 79% target,79,60,75.9493670886076,2025-11-26,In Progress
EMP0130,Engineering,GOAL_EMP0130_1,Process Optimization,Improve process optimization by achieving 74% target,74,70,94.5945945945946,2026-01-25,In Progress
EMP0130,Engineering,GOAL_EMP0130_2,Client Satisfaction,Improve client satisfaction by achieving 88% target,88,54,61.36363636363637,2025-10-09,In Progress
EMP0130,Engineering,GOAL_EMP0130_3,Client Satisfaction,Improve client satisfaction by achieving 94% target,94,87,92.5531914893617,2026-01-29,In Progress
EMP0130,Engineering,GOAL_EMP0130_4,Leadership Development,Improve leadership development by achieving 89% target,89,76,85.39325842696628,2025-12-11,In Progress
EMP0131,Engineering,GOAL_EMP0131_1,Client Satisfaction,Improve client satisfaction by achieving 74% target,74,70,94.5945945945946,2025-11-16,In Progress
EMP0131,Engineering,GOAL_EMP0131_2,Leadership Development,Improve leadership development by achieving 70% target,70,76,100.0,2025-11-23,Completed
EMP0131,Engineering,GOAL_EMP0131_3,Project Completion,Improve project completion by achieving 76% target,76,61,80.26315789473685,2025-12-17,In Progress
EMP0131,Engineering,GOAL_EMP0131_4,Performance Improvement,Improve performance improvement by achieving 80% target,80,64,80.0,2025-11-23,In Progress
EMP0132,Marketing,GOAL_EMP0132_1,Performance Improvement,Improve performance improvement by achieving 87% target,87,83,95.40229885057471,2026-02-08,In Progress
EMP0132,Marketing,GOAL_EMP0132_2,Skill Development,Improve skill development by achieving 70% target,70,62,88.57142857142857,2025-12-02,In Progress
EMP0132,Marketing,GOAL_EMP0132_3,Performance Improvement,Improve performance improvement by achieving 80% target,80,61,76.25,2025-10-29,In Progress
EMP0132,Marketing,GOAL_EMP0132_4,Client Satisfaction,Improve client satisfaction by achieving 92% target,92,91,98.91304347826086,2026-02-11,In Progress
EMP0133,Sales,GOAL_EMP0133_1,Process Optimization,Improve process optimization by achieving 77% target,77,64,83.11688311688312,2025-12-29,In Progress
EMP0133,Sales,GOAL_EMP0133_2,Project Completion,Improve project completion by achieving 94% target,94,89,94.68085106382979,2026-02-17,In Progress
EMP0133,Sales,GOAL_EMP0133_3,Project Completion,Improve project completion by achieving 84% target,84,54,64.28571428571429,2026-01-31,In Progress
EMP0133,Sales,GOAL_EMP0133_4,Client Satisfaction,Improve client satisfaction by achieving 84% target,84,53,63.095238095238095,2025-12-03,In Progress
EMP0133,Sales,GOAL_EMP0133_5,Leadership Development,Improve leadership development by achieving 86% target,86,52,60.46511627906976,2025-10-26,In Progress
EMP0134,Product Management,GOAL_EMP0134_1,Process Optimization,Improve process optimization by achieving 75% target,75,66,88.0,2025-11-28,In Progress
EMP0134,Product Management,GOAL_EMP0134_2,Leadership Development,Improve leadership development by achieving 81% target,81,77,95.06172839506173,2025-12-04,In Progress
EMP0134,Product Management,GOAL_EMP0134_3,Process Optimization,Improve process optimization by achieving 92% target,92,101,100.0,2025-09-29,Completed
EMP0135,Engineering,GOAL_EMP0135_1,Leadership Development,Improve leadership development by achieving 83% target,83,53,63.85542168674698,2025-10-14,In Progress
EMP0135,Engineering,GOAL_EMP0135_2,Process Optimization,Improve process optimization by achieving 70% target,70,51,72.85714285714285,2026-01-17,In Progress
EMP0135,Engineering,GOAL_EMP0135_3,Client Satisfaction,Improve client satisfaction by achieving 76% target,76,77,100.0,2025-12-02,Completed
EMP0135,Engineering,GOAL_EMP0135_4,Performance Improvement,Improve performance improvement by achieving 79% target,79,57,72.15189873417721,2025-10-13,In Progress
EMP0136,Sales,GOAL_EMP0136_1,Skill Development,Improve skill development by achieving 86% target,86,91,100.0,2026-01-25,Completed
EMP0136,Sales,GOAL_EMP0136_2,Performance Improvement,Improve performance improvement by achieving 88% target,88,90,100.0,2025-12-19,Completed
EMP0136,Sales,GOAL_EMP0136_3,Skill Development,Improve skill development by achieving 70% target,70,53,75.71428571428571,2025-09-27,In Progress
EMP0136,Sales,GOAL_EMP0136_4,Project Completion,Improve project completion by achieving 85% target,85,58,68.23529411764706,2025-11-06,In Progress
EMP0137,Finance,GOAL_EMP0137_1,Process Optimization,Improve process optimization by achieving 93% target,93,90,96.7741935483871,2025-12-01,In Progress
EMP0137,Finance,GOAL_EMP0137_2,Project Completion,Improve project completion by achieving 73% target,73,75,100.0,2025-11-28,Completed
EMP0137,Finance,GOAL_EMP0137_3,Performance Improvement,Improve performance improvement by achieving 76% target,76,85,100.0,2026-01-13,Completed
EMP0138,Customer Support,GOAL_EMP0138_1,Skill Development,Improve skill development by achieving 92% target,92,62,67.3913043478261,2025-12-16,In Progress
EMP0138,Customer Support,GOAL_EMP0138_2,Leadership Development,Improve leadership development by achieving 92% target,92,55,59.78260869565217,2026-01-14,In Progress
EMP0138,Customer Support,GOAL_EMP0138_3,Project Completion,Improve project completion by achieving 85% target,85,93,100.0,2026-01-09,Completed
EMP0139,Engineering,GOAL_EMP0139_1,Client Satisfaction,Improve client satisfaction by achieving 82% target,82,75,91.46341463414635,2025-09-30,In Progress
EMP0139,Engineering,GOAL_EMP0139_2,Performance Improvement,Improve performance improvement by achieving 83% target,83,61,73.49397590361446,2026-01-19,In Progress
EMP0139,Engineering,GOAL_EMP0139_3,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,65,68.42105263157895,2025-12-14,In Progress
EMP0140,Marketing,GOAL_EMP0140_1,Skill Development,Improve skill development by achieving 95% target,95,99,100.0,2025-12-14,Completed
EMP0140,Marketing,GOAL_EMP0140_2,Leadership Development,Improve leadership development by achieving 89% target,89,99,100.0,2025-11-16,Completed
EMP0140,Marketing,GOAL_EMP0140_3,Project Completion,Improve project completion by achieving 80% target,80,67,83.75,2025-10-12,In Progress
EMP0140,Marketing,GOAL_EMP0140_4,Project Completion,Improve project completion by achieving 83% target,83,86,100.0,2026-02-12,Completed
EMP0140,Marketing,GOAL_EMP0140_5,Project Completion,Improve project completion by achieving 91% target,91,92,100.0,2025-10-21,Completed
EMP0141,Finance,GOAL_EMP0141_1,Project Completion,Improve project completion by achieving 72% target,72,52,72.22222222222221,2025-12-18,In Progress
EMP0141,Finance,GOAL_EMP0141_2,Skill Development,Improve skill development by achieving 93% target,93,82,88.17204301075269,2025-12-07,In Progress
EMP0141,Finance,GOAL_EMP0141_3,Process Optimization,Improve process optimization by achieving 73% target,73,61,83.56164383561644,2025-12-13,In Progress
EMP0141,Finance,GOAL_EMP0141_4,Leadership Development,Improve leadership development by achieving 84% target,84,64,76.19047619047619,2025-10-17,In Progress
EMP0142,HR,GOAL_EMP0142_1,Leadership Development,Improve leadership development by achieving 92% target,92,86,93.47826086956522,2025-11-07,In Progress
EMP0142,HR,GOAL_EMP0142_2,Skill Development,Improve skill development by achieving 82% target,82,63,76.82926829268293,2026-01-22,In Progress
EMP0142,HR,GOAL_EMP0142_3,Project Completion,Improve project completion by achieving 77% target,77,53,68.83116883116884,2025-12-16,In Progress
EMP0142,HR,GOAL_EMP0142_4,Performance Improvement,Improve performance improvement by achieving 87% target,87,69,79.3103448275862,2025-10-23,In Progress
EMP0142,HR,GOAL_EMP0142_5,Leadership Development,Improve leadership development by achieving 88% target,88,53,60.22727272727273,2025-10-29,In Progress
EMP0143,Finance,GOAL_EMP0143_1,Performance Improvement,Improve performance improvement by achieving 71% target,71,59,83.09859154929578,2025-10-17,In Progress
EMP0143,Finance,GOAL_EMP0143_2,Skill Development,Improve skill development by achieving 70% target,70,61,87.14285714285714,2025-12-27,In Progress
EMP0143,Finance,GOAL_EMP0143_3,Leadership Development,Improve leadership development by achieving 94% target,94,94,100.0,2025-10-12,Completed
EMP0143,Finance,GOAL_EMP0143_4,Client Satisfaction,Improve client satisfaction by achieving 74% target,74,52,70.27027027027027,2025-11-03,In Progress
EMP0144,Operations,GOAL_EMP0144_1,Skill Development,Improve skill development by achieving 71% target,71,52,73.23943661971832,2025-10-17,In Progress
EMP0144,Operations,GOAL_EMP0144_2,Performance Improvement,Improve performance improvement by achieving 73% target,73,67,91.78082191780823,2025-12-30,In Progress
EMP0144,Operations,GOAL_EMP0144_3,Process Optimization,Improve process optimization by achieving 70% target,70,80,100.0,2025-10-07,Completed
EMP0145,HR,GOAL_EMP0145_1,Skill Development,Improve skill development by achieving 79% target,79,82,100.0,2026-02-13,Completed
EMP0145,HR,GOAL_EMP0145_2,Skill Development,Improve skill development by achieving 72% target,72,52,72.22222222222221,2025-12-31,In Progress
EMP0145,HR,GOAL_EMP0145_3,Skill Development,Improve skill development by achieving 88% target,88,65,73.86363636363636,2025-12-03,In Progress
EMP0145,HR,GOAL_EMP0145_4,Process Optimization,Improve process optimization by achieving 76% target,76,69,90.78947368421053,2026-01-29,In Progress
EMP0145,HR,GOAL_EMP0145_5,Performance Improvement,Improve performance improvement by achieving 72% target,72,69,95.83333333333334,2026-01-26,In Progress
EMP0146,HR,GOAL_EMP0146_1,Leadership Development,Improve leadership development by achieving 75% target,75,65,86.66666666666667,2026-01-28,In Progress
EMP0146,HR,GOAL_EMP0146_2,Process Optimization,Improve process optimization by achieving 78% target,78,87,100.0,2025-11-03,Completed
EMP0146,HR,GOAL_EMP0146_3,Leadership Development,Improve leadership development by achieving 86% target,86,93,100.0,2025-10-11,Completed
EMP0147,Product Management,GOAL_EMP0147_1,Leadership Development,Improve leadership development by achieving 92% target,92,68,73.91304347826086,2025-12-02,In Progress
EMP0147,Product Management,GOAL_EMP0147_2,Client Satisfaction,Improve client satisfaction by achieving 88% target,88,80,90.9090909090909,2026-01-05,In Progress
EMP0147,Product Management,GOAL_EMP0147_3,Client Satisfaction,Improve client satisfaction by achieving 82% target,82,92,100.0,2026-01-20,Completed
EMP0147,Product Management,GOAL_EMP0147_4,Skill Development,Improve skill development by achieving 90% target,90,71,78.88888888888889,2026-01-11,In Progress
EMP0147,Product Management,GOAL_EMP0147_5,Process Optimization,Improve process optimization by achieving 82% target,82,51,62.19512195121951,2025-10-03,In Progress
EMP0148,Marketing,GOAL_EMP0148_1,Project Completion,Improve project completion by achieving 91% target,91,68,74.72527472527473,2026-01-19,In Progress
EMP0148,Marketing,GOAL_EMP0148_2,Client Satisfaction,Improve client satisfaction by achieving 85% target,85,55,64.70588235294117,2025-12-15,In Progress
